# Pt                                                               FEFF 10.0.0
# POT  SCF  20  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=78 Rmt= 1.459 Rnm= 1.495 L3 shell
# Pot 1 Z=78 Rmt= 1.474 Rnm= 1.512
# Gam_ch=5.171E+00 H-L exch Vi= 1.000E+00 Vr= 1.000E+00
# Mu=-6.268E+00eV kf=2.095E+00 Vint=-1.599E+01eV Rs_int= 1.731
#  -----------------------------------------------------------------------
#   0.93396E+00  0.36800E+01  0.73205E+00 -0.2670763E+00  0.4248988E+03 method to calculate xsect
#   5.1708400E+00    229     91
#       em              xsnorm            xsec  
 -0.572675181E+02  0.35854E+01  0.29461E-04 -0.91875E-04  0.25703E-04
 -0.562675181E+02  0.35854E+01  0.30667E-04 -0.84670E-04  0.26269E-04
 -0.552675181E+02  0.35854E+01  0.31966E-04 -0.77305E-04  0.26877E-04
 -0.542675181E+02  0.35854E+01  0.33364E-04 -0.69769E-04  0.27533E-04
 -0.532675181E+02  0.35854E+01  0.34869E-04 -0.62049E-04  0.28238E-04
 -0.522675181E+02  0.35854E+01  0.36491E-04 -0.54130E-04  0.28998E-04
 -0.512675181E+02  0.35854E+01  0.38240E-04 -0.45999E-04  0.29816E-04
 -0.502675181E+02  0.35854E+01  0.40129E-04 -0.37638E-04  0.30698E-04
 -0.492675181E+02  0.35854E+01  0.42169E-04 -0.29030E-04  0.31651E-04
 -0.482675181E+02  0.35854E+01  0.44379E-04 -0.20155E-04  0.32681E-04
 -0.472675181E+02  0.35854E+01  0.46773E-04 -0.10992E-04  0.33795E-04
 -0.462675181E+02  0.35854E+01  0.49374E-04 -0.15179E-05  0.35002E-04
 -0.452675181E+02  0.35854E+01  0.52205E-04  0.82933E-05  0.36313E-04
 -0.442675181E+02  0.35854E+01  0.55295E-04  0.18470E-04  0.37739E-04
 -0.432675181E+02  0.35854E+01  0.58677E-04  0.29044E-04  0.39293E-04
 -0.422675181E+02  0.35854E+01  0.62391E-04  0.40049E-04  0.40991E-04
 -0.412675181E+02  0.35854E+01  0.66484E-04  0.51525E-04  0.42850E-04
 -0.402675181E+02  0.35854E+01  0.71015E-04  0.63516E-04  0.44891E-04
 -0.392675181E+02  0.35854E+01  0.76056E-04  0.76071E-04  0.47138E-04
 -0.382675181E+02  0.35854E+01  0.81693E-04  0.89245E-04  0.49620E-04
 -0.372675181E+02  0.35854E+01  0.88038E-04  0.10310E-03  0.52370E-04
 -0.362675181E+02  0.35854E+01  0.95230E-04  0.11771E-03  0.55430E-04
